,stock_id,stock_name,industry_category,list_type,list_date
1167,6148,驊宏資,資訊服務業,tpex,2025-09-30
1168,6150,撼訊,電腦及週邊設備業,tpex,2025-09-30
1169,6151,晉倫,其他電子類,tpex,2025-09-30
1171,6152,百一,電子工業,twse,2025-09-30
1173,6153,嘉聯益,電子零組件業,twse,2025-09-30
1174,6154,順發,電子通路業,tpex,2025-09-30
1176,6155,鈞寶,電子零組件業,twse,2025-09-30
1177,6156,松上,電子零組件業,tpex,2025-09-30
1178,6158,禾昌,電子零組件業,tpex,2025-09-30
1179,6160,欣技,電腦及週邊設備業,tpex,2025-09-30
1180,6161,捷波,電腦及週邊設備業,tpex,2025-09-30
1181,6163,華電網,通信網路業,tpex,2025-09-30
1183,6164,華興,電子工業,twse,2025-09-30
1185,6165,浪凡,數位雲端,twse,2025-09-30
1235,6166,凌華,電腦及週邊設備業,twse,2025-09-30
1212,6167,久正,光電業,tpex,2025-09-30
1239,6168,宏齊,電子工業,twse,2025-09-30
1240,6169,昱泉,文化創意業,tpex,2025-09-30
1241,6170,統振,通信網路業,tpex,2025-09-30
1242,6171,大城地產,建材營造,tpex,2025-09-30
738,6172,互億,電子工業,twse,2025-09-24
1243,6173,信昌電,電子零組件業,tpex,2025-09-30
1244,6174,安碁,電子零組件業,tpex,2025-09-30
1245,6175,立敦,電子零組件業,tpex,2025-09-30
1247,6176,瑞儀,電子工業,twse,2025-09-30
1248,6177,達麗,建材營造,twse,2025-09-30
1249,6179,亞通,其他,tpex,2025-09-30
1250,6180,橘子,文化創意業,tpex,2025-09-30
1251,6182,合晶,半導體業,tpex,2025-09-30
1253,6183,關貿,電子工業,twse,2025-09-30
1254,6184,大豐電,其他,twse,2025-09-30
1255,6185,幃翔,電子零組件業,tpex,2025-09-30
1256,6186,新潤,建材營造,tpex,2025-09-30
1257,6187,萬潤,半導體業,tpex,2025-09-30
1258,6188,廣明,電腦及週邊設備業,tpex,2025-09-30
1259,6189,豐藝,電子通路業,twse,2025-09-30
1236,6190,萬泰科,通信網路業,tpex,2025-09-30
1234,6191,精成科,電子工業,twse,2025-09-30
1215,6192,巨路,電子工業,twse,2025-09-30
1216,6194,育富,電子零組件業,tpex,2025-09-30
1217,6195,詩肯,居家生活類,tpex,2025-09-30
1219,6196,帆宣,電子工業,twse,2025-09-30
1221,6197,佳必琪,電子零組件業,twse,2025-09-30
1222,6198,瑞築,建材營造,tpex,2025-09-30
1223,6199,天品,其他,tpex,2025-09-30
1225,6201,亞弘電,電子工業,twse,2025-09-30
1227,6202,盛群,電子工業,twse,2025-09-30
1228,6203,海韻電,電子零組件業,tpex,2025-09-30
1229,6204,艾華,電子零組件業,tpex,2025-09-30
1231,6205,詮欣,電子零組件業,twse,2025-09-30
1233,6206,飛捷,電腦及週邊設備業,twse,2025-09-30
962,6207,雷科,電子零組件業,tpex,2025-09-30
1160,6208,日揚,半導體業,tpex,2025-09-30
867,6209,今國光,光電業,twse,2025-09-30
819,6210,慶生,電子零組件業,tpex,2025-09-30
818,6212,理銘,建材營造,tpex,2025-09-30
816,6213,聯茂,電子工業,twse,2025-09-30
814,6214,精誠,資訊服務業,twse,2025-09-30
812,6215,和椿,其他電子業,twse,2025-09-30
803,6216,居易,通信網路業,twse,2025-09-30
821,6217,中探針,電子零組件業,tpex,2025-09-30
823,6218,豪勉,通信網路業,tpex,2025-09-30
824,6219,富旺,建材營造,tpex,2025-09-30
844,6220,岳豐,電子零組件業,tpex,2025-09-30
843,6221,晉泰,資訊服務業,tpex,2025-09-30
846,6222,立軒,光電業,tpex,2025-09-30
836,6223,旺矽,半導體業,tpex,2025-09-30
845,6224,聚鼎,電子工業,twse,2025-09-30
832,6225,天瀚,光電業,twse,2025-09-30
827,6226,光鼎,光電業,twse,2025-09-30
793,6227,茂綸,電子通路業,tpex,2025-09-30
792,6228,全譜,電腦及週邊設備業,tpex,2025-09-30
786,6229,研通,半導體業,tpex,2025-09-30
795,6230,尼得科超眾,電腦及週邊設備業,twse,2025-09-30
797,6231,系微,資訊服務業,tpex,2025-09-30
788,6233,旺玖,半導體業,tpex,2025-09-30
798,6234,高僑,光電業,tpex,2025-09-30
848,6235,華孚,電腦及週邊設備業,twse,2025-09-30
929,6236,中湛,其他,tpex,2025-09-30
927,6237,驊訊,半導體業,tpex,2025-09-30
4,6238,勝麗,其他電子類,tpex,2020-06-13
922,6239,力成,半導體業,twse,2025-09-30
918,6240,松崗,資訊服務業,tpex,2025-09-30
916,6241,易通展,通信網路業,tpex,2025-09-30
914,6242,立康,生技醫療業,tpex,2025-09-30
913,6243,迅杰,半導體業,twse,2025-09-30
909,6244,茂迪,光電業,tpex,2025-09-30
917,6245,立端,通信網路業,tpex,2025-09-30
932,6246,臺龍,光電業,tpex,2025-09-30
122,6247,淇譽電,其他電子類,tpex,2023-02-04
954,6248,沛波,鋼鐵工業,tpex,2025-09-30
744,6251,定穎,電子工業,twse,2025-09-24
495,6255,奈普,光電業,twse,2024-12-04
949,6257,矽格,半導體業,twse,2025-09-30
941,6259,百徽,電子零組件業,tpex,2025-09-30
939,6261,久元,半導體業,tpex,2025-09-30
938,6263,普萊德,通信網路業,tpex,2025-09-30
936,6264,富裔,建材營造,tpex,2025-09-30
934,6265,方土昶,電子通路業,tpex,2025-09-30
902,6266,泰詠,電子零組件業,tpex,2025-09-30
876,6269,台郡,電子零組件業,twse,2025-09-30
898,6270,倍微,電子通路業,tpex,2025-09-30
894,6271,同欣電,半導體業,twse,2025-09-30
892,6272,驊陞,電子零組件業,emerging,2025-09-30
883,6274,台燿,電子零組件業,tpex,2025-09-30
878,6275,元山,電子零組件業,tpex,2025-09-30
957,6276,安鈦克,電腦及週邊設備業,tpex,2025-09-30
877,6277,宏正,電腦及週邊設備業,twse,2025-09-30
880,6278,台表科,電子工業,twse,2025-09-30
881,6279,胡連,電子零組件業,tpex,2025-09-30
410,6280,崇貿,電子工業,twse,2024-12-04
884,6281,全國電,電子通路業,twse,2025-09-30
886,6282,康舒,電子零組件業,twse,2025-09-30
888,6283,淳安,電子工業,twse,2025-09-30
889,6284,佳邦,電子零組件業,tpex,2025-09-30
891,6285,啟碁,電子工業,twse,2025-09-30
511,6286,立錡,電子工業,twse,2024-12-04
670,6287,元隆,半導體業,tpex,2025-06-25
678,6288,聯嘉,汽車工業,twse,2025-08-05
747,6289,華上,電子工業,twse,2025-09-24
895,6290,良維,電子零組件業,tpex,2025-09-30
896,6291,沛亨,半導體業,tpex,2025-09-30
897,6292,迅德,電子零組件業,tpex,2025-09-30
899,6294,智基,文化創意業,tpex,2025-09-30
900,6403,群登,通信網路業,emerging,2025-09-30
289,6404,通訊-KY,資訊服務業,tpex,2023-11-24
901,6405,悅城,光電業,twse,2025-09-30
874,6407,相互,電子零組件業,emerging,2025-09-30
860,6409,旭隼,其他電子業,twse,2025-09-30
850,6411,晶焱,半導體業,tpex,2025-09-30
852,6412,群電,電子零組件業,twse,2025-09-30
854,6414,樺漢,電腦及週邊設備業,twse,2025-09-30
856,6415,矽力*-KY,電子工業,twse,2025-09-30
858,6416,瑞祺電通,電子工業,twse,2025-09-30
859,6417,韋僑,通信網路業,tpex,2025-09-30
861,6418,詠昇,電子零組件業,tpex,2025-09-30
873,6419,京晨科,光電業,tpex,2025-09-30
761,6422,君耀-KY,電子工業,twse,2025-09-24
864,6423,億而得-創,電子工業,twse,2025-09-30
865,6425,易發,電機機械,tpex,2025-09-30
868,6426,統新,電子工業,twse,2025-09-30
869,6428,台灣淘米,文化創意業,emerging,2025-09-30
871,6431,光麗-KY,生技醫療業,twse,2025-09-30
904,6432,今展科,電子零組件業,tpex,2025-09-30
959,6434,達輝光電,光電業,emerging,2025-09-30
905,6435,大中,半導體業,tpex,2025-09-30
937,6438,迅得,電子工業,twse,2025-09-30
940,6441,廣錠,電腦及週邊設備業,tpex,2025-09-30
943,6442,光聖,電子工業,twse,2025-09-30
946,6443,元晶,電子工業,twse,2025-09-30
948,6446,藥華藥,生技醫療業,twse,2025-09-30
951,6449,鈺邦,電子零組件業,twse,2025-09-30
953,6451,訊芯-KY,電子工業,twse,2025-09-30
728,6452,康友-KY,生技醫療業,twse,2025-09-03
956,6456,GIS-KY,電子工業,twse,2025-09-30
529,6457,紘康,半導體業,tpex,2024-12-28
847,6461,益得,生技醫療業,tpex,2025-09-30
958,6462,神盾,半導體業,tpex,2025-09-30
933,6464,台數科,其他,twse,2025-09-30
931,6465,威潤,通信網路業,tpex,2025-09-30
906,6467,泰合,生技醫療業,emerging,2025-09-30
907,6469,大樹,生技醫療業,tpex,2025-09-30
908,6470,宇智,通信網路業,tpex,2025-09-30
911,6472,保瑞,生技醫療業,twse,2025-09-30
915,6473,美賣*,數位雲端,emerging,2025-09-30
930,6474,華豫寧,電子通路業,emerging,2025-09-30
921,6477,安集,電子工業,twse,2025-09-30
923,6482,弘煜科,文化創意業,tpex,2025-09-30
924,6483,原創生醫,生技醫療業,emerging,2025-09-30
925,6485,點序,半導體業,tpex,2025-09-30
926,6486,互動,通信網路業,tpex,2025-09-30
928,6488,環球晶,半導體業,tpex,2025-09-30
903,6491,晶碩,化學生技醫療,twse,2025-09-30
785,6492,生華科,生技醫療業,tpex,2025-09-30
799,6493,雷虎生,生技醫療業,emerging,2025-09-30
789,6494,九齊,半導體業,tpex,2025-09-30
632,6495,納諾*-KY,化學工業,emerging,2025-02-20
794,6496,科懋,生技醫療業,tpex,2025-09-30
8,6497,亞獅康-KY,生技醫療業,tpex,2020-08-27
790,6498,久禾光,光電業,tpex,2025-09-30
781,6499,益安,生技醫療業,tpex,2025-09-30
783,6504,南六,其他,twse,2025-09-30
791,6505,台塑化,油電燃氣業,twse,2025-09-30
796,6506,雙邦,紡織纖維,tpex,2025-09-30
787,6508,惠光,農業科技業,tpex,2025-09-30
834,6509,聚和,化學工業,tpex,2025-09-30
801,6510,精測,半導體業,tpex,2025-09-30
826,6512,啟發電,其他電子類,tpex,2025-09-30
316,6514,芮特-KY,通信網路業,tpex,2024-10-11
830,6515,穎崴,電子工業,twse,2025-09-30
831,6516,勤崴國際,資訊服務業,tpex,2025-09-30
833,6517,保勝光學,光電業,tpex,2025-09-30
837,6518,康科特,生技醫療業,emerging,2025-09-30
839,6523,達爾膚,生技醫療業,tpex,2025-09-30
841,6525,捷敏-KY,電子工業,twse,2025-09-30
842,6526,達發,半導體業,twse,2025-09-30
804,6527,明達醫,生技醫療業,tpex,2025-09-30
805,6530,創威,通信網路業,tpex,2025-09-30
807,6531,愛普*,電子工業,twse,2025-09-30
808,6532,瑞耘,半導體業,tpex,2025-09-30
810,6533,晶心科,電子工業,twse,2025-09-30
1360,6534,正瀚-創,生技醫療業,twse,2025-09-30
1974,6535,順藥,生技醫療業,tpex,2025-09-30
1362,6536,碩豐,資訊服務業,emerging,2025-09-30
1899,6538,倉和,電子零組件業,tpex,2025-09-30
1900,6539,麗彤,生技醫療業,emerging,2025-09-30
1902,6541,泰福-KY,生技醫療業,twse,2025-09-30
1903,6542,隆中,文化創意業,tpex,2025-09-30
1904,6543,普惠醫工,生技醫療業,emerging,2025-09-30
1905,6546,正基,通信網路業,tpex,2025-09-30
1906,6547,高端疫苗,生技醫療業,tpex,2025-09-30
1907,6548,長科*,半導體業,tpex,2025-09-30
1908,6549,景凱,生技醫療業,emerging,2025-09-30
1921,6550,北極星藥業-KY,生技醫療業,twse,2025-09-30
1912,6552,易華電,電子工業,twse,2025-09-30
1913,6555,榮炭,電子零組件業,emerging,2025-09-30
1914,6556,勝品,光電業,tpex,2025-09-30
1916,6558,興能高,電子工業,twse,2025-09-30
1917,6559,研晶,光電業,emerging,2025-09-30
1918,6560,欣普羅,光電業,tpex,2025-09-30
1919,6561,是方,通信網路業,tpex,2025-09-30
296,6562,聯亞藥,生技醫療業,emerging,2024-05-06
1920,6563,映智,半導體業,emerging,2025-09-30
1898,6564,安特羅,生技醫療業,emerging,2025-09-30
1897,6565,物聯,數位雲端,emerging,2025-09-30
1896,6568,宏觀,半導體業,tpex,2025-09-30
1895,6569,醫揚,生技醫療業,tpex,2025-09-30
1874,6570,維田,電腦及週邊設備業,tpex,2025-09-30
1875,6572,博錸,生技醫療業,emerging,2025-09-30
1877,6573,虹揚-KY,電子工業,twse,2025-09-30
1878,6574,霈方,生技醫療業,tpex,2025-09-30
1879,6576,逸達,生技醫療業,tpex,2025-09-30
1880,6577,勁豐,電腦及週邊設備業,tpex,2025-09-30
1881,6578,達邦蛋白,農業科技業,tpex,2025-09-30
1883,6579,研揚,電腦及週邊設備業,twse,2025-09-30
1884,6580,台睿,生技醫療業,emerging,2025-09-30
1885,6581,鋼聯,綠能環保,twse,2025-09-30
1886,6582,申豐,橡膠工業,twse,2025-09-30
1887,6583,友松,文化創意業,emerging,2025-09-30
1888,6584,南俊國際,電子零組件業,tpex,2025-09-30
1889,6585,鼎基,其他,twse,2025-09-30
1890,6586,醣基,生技醫療業,emerging,2025-09-30
1891,6588,東典光電,通信網路業,tpex,2025-09-30
1893,6589,台康生技,生技醫療業,twse,2025-09-30
1894,6590,普鴻,資訊服務業,tpex,2025-09-30
1922,6591,動力-KY,電腦及週邊設備業,twse,2025-09-30
1923,6592,和潤企業,其他,twse,2025-09-30
1924,6592A,和潤企業甲特,其他,twse,2025-09-30
1951,6592B,和潤企業乙特,其他,twse,2025-09-30
1952,6593,台灣銘板,資訊服務業,tpex,2025-09-30
126,6594,展匯科,半導體業,tpex,2023-03-25
1953,6595,光禹國際,文化創意業,emerging,2025-09-30
1954,6596,寬宏藝術,文化創意業,tpex,2025-09-30
1955,6597,立誠,電子零組件業,tpex,2025-09-30
1957,6598,ABC-KY,生技醫療業,twse,2025-09-30
1958,6599,普達系統,電腦及週邊設備業,emerging,2025-09-30
1959,6603,富強鑫,電機機械,tpex,2025-09-30
1960,6605,帝寶,汽車工業,twse,2025-09-30
1962,6606,建德工業,電機機械,twse,2025-09-30
1973,6609,瀧澤科,電機機械,tpex,2025-09-30
1963,6610,安成生技,生技醫療業,emerging,2025-09-30
1964,6612,奈米醫材,生技醫療業,tpex,2025-09-30
1965,6613,朋億*,其他電子類,tpex,2025-09-30
1966,6614,資拓宏宇,數位雲端,emerging,2025-09-30
1967,6615,慧智,生技醫療業,tpex,2025-09-30
1968,6616,特昇-KY,居家生活類,tpex,2025-09-30
1969,6617,共信-KY,生技醫療業,tpex,2025-09-30
1970,6618,永虹先進,化學工業,emerging,2025-09-30
1971,6620,漢達,生技醫療業,emerging,2025-09-30
1972,6621,華宇藥,生技醫療業,emerging,2025-09-30
1950,6622,百聿數碼,文化創意業,emerging,2025-09-30
1961,6624,萬年清,綠能環保類,tpex,2025-09-30
1949,6625,必應,其他,twse,2025-09-30
645,6626,唯數,文化創意業,emerging,2025-05-08
1935,6629,泰金-KY,居家生活類,tpex,2025-09-30
1925,6634,欣耀,生技醫療業,emerging,2025-09-30
1926,6637,醫影,生技醫療業,tpex,2025-09-30
1927,6638,沅聖,電腦及週邊設備業,emerging,2025-09-30
1928,6639,源大環能,油電燃氣業,emerging,2025-09-30
1929,6640,均華,半導體業,tpex,2025-09-30
1930,6641,基士德-KY,綠能環保,twse,2025-09-30
1931,6642,富致,電子零組件業,tpex,2025-09-30
1932,6643,M31,半導體業,tpex,2025-09-30
1936,6645,金萬林-創,生技醫療業,twse,2025-09-30
1947,6648,斯其大,其他電子業,emerging,2025-09-30
1937,6649,台生材,生技醫療業,tpex,2025-09-30
1938,6650,帝圖,文化創意業,emerging,2025-09-30
1939,6651,全宇昕,半導體業,tpex,2025-09-30
1940,6652,雅祥生醫,生技醫療業,emerging,2025-09-30
1941,6654,天正國際,其他電子類,tpex,2025-09-30
1942,6655,科定,其他,twse,2025-09-30
1944,6657,華安,生技醫療業,twse,2025-09-30
1946,6658,聯策,電子工業,twse,2025-09-30
1873,6661,威健生技,生技醫療業,tpex,2025-09-30
1872,6662,樂斯科,生技醫療業,tpex,2025-09-30
1871,6664,群翊,電子零組件業,tpex,2025-09-30
1820,6665,康聯生醫,生技醫療業,emerging,2025-09-30
1798,6666,羅麗芬-KY,生技醫療業,twse,2025-09-30
1799,6667,信紘科,其他電子類,tpex,2025-09-30
1801,6668,中揚光,電子工業,twse,2025-09-30
1803,6669,緯穎,電腦及週邊設備業,twse,2025-09-30
1804,6670,復盛應用,運動休閒,twse,2025-09-30
1805,6671,三能-KY,居家生活,twse,2025-09-30
1808,6672,騰輝電子-KY,電子零組件業,twse,2025-09-30
1819,6673,和詮,光電業,emerging,2025-09-30
1810,6674,鋐寶科技,電子工業,twse,2025-09-30
1811,6676,祥翊,生技醫療業,emerging,2025-09-30
1812,6677,瑩碩生技,生技醫療業,emerging,2025-09-30
1813,6679,鈺太,半導體業,tpex,2025-09-30
1814,6680,鑫創電子,電腦及週邊設備業,tpex,2025-09-30
1815,6682,華旭先進,光電業,emerging,2025-09-30
1816,6683,雍智科技,半導體業,tpex,2025-09-30
1817,6684,安格,半導體業,tpex,2025-09-30
1818,6689,伊雲谷,數位雲端,twse,2025-09-30
1796,6690,安碁資訊,數位雲端類,tpex,2025-09-30
1795,6691,洋基工程,其他電子業,twse,2025-09-30
1793,6692,進能服,綠能環保類,tpex,2025-09-30
1772,6693,廣閎科,半導體業,tpex,2025-09-30
1774,6695,芯鼎,電子工業,twse,2025-09-30
1775,6696,仁新,生技醫療業,emerging,2025-09-30
1776,6697,東捷資訊,資訊服務業,tpex,2025-09-30
1778,6698,旭暉應材,電子工業,twse,2025-09-30
1779,6699,奇邑,半導體業,emerging,2025-09-30
470,6702,興航,航運業,twse,2024-12-04
1780,6703,軒郁,生技醫療業,tpex,2025-09-30
1781,6704,國璽幹細胞,生技醫療業,emerging,2025-09-30
1782,6705,振躍精密,電機機械,emerging,2025-09-30
1784,6706,惠特,電子工業,twse,2025-09-30
1785,6707,富基電通,電子通路業,emerging,2025-09-30
1786,6708,天擎,半導體業,tpex,2025-09-30
1787,6709,昱厚生技,生技醫療業,emerging,2025-09-30
1788,6712,長聖,生技醫療業,tpex,2025-09-30
1790,6715,嘉基,電子零組件業,twse,2025-09-30
1791,6716,應廣,半導體業,tpex,2025-09-30
1807,6719,力智,電子工業,twse,2025-09-30
1821,6720,久昌,半導體業,tpex,2025-09-30
1858,6721,信實,其他,tpex,2025-09-30
1822,6722,輝創,其他電子業,emerging,2025-09-30
1848,6723,傑智環境,綠能環保,emerging,2025-09-30
1849,6725,矽科宏晟,其他電子業,emerging,2025-09-30
1850,6727,亞泰金屬,電子零組件業,tpex,2025-09-30
1851,6728,上洋,居家生活類,tpex,2025-09-30
1852,6729,機光科技,光電業,emerging,2025-09-30
1853,6730,常廣,生技醫療業,emerging,2025-09-30
1854,6732,昇佳電子,半導體業,tpex,2025-09-30
1855,6733,博晟生醫,生技醫療業,tpex,2025-09-30
1856,6734,安盛生,生技醫療業,emerging,2025-09-30
1857,6735,美達科技,其他電子類,tpex,2025-09-30
1859,6737,秀育,電腦及週邊設備業,emerging,2025-09-30
1870,6738,鼎恒,資訊服務業,emerging,2025-09-30
1860,6739,竹陞科技,其他電子類,tpex,2025-09-30
1861,6741,91APP*-KY,數位雲端類,tpex,2025-09-30
1863,6742,澤米,電子工業,twse,2025-09-30
1865,6743,安普新,電子工業,twse,2025-09-30
1866,6744,豐技生技,生技醫療業,emerging,2025-09-30
1867,6747,亨泰光,生技醫療業,tpex,2025-09-30
1868,6748,亞果生醫,生技醫療業,emerging,2025-09-30
1869,6750,泰創工程,其他電子業,emerging,2025-09-30
1847,6751,智聯服務,資訊服務業,tpex,2025-09-30
1846,6752,叡揚,資訊服務業,tpex,2025-09-30
1845,6753,龍德造船,航運業,twse,2025-09-30
1844,6754,匯僑設計,居家生活,twse,2025-09-30
1823,6755,連鋐科技,電子零組件業,emerging,2025-09-30
1825,6756,威鋒電子,電子工業,twse,2025-09-30
1826,6757,台灣虎航,航運業,twse,2025-09-30
1827,6758,冠亞,生技醫療業,emerging,2025-09-30
1828,6761,穩得,電子零組件業,tpex,2025-09-30
1829,6762,達亞,生技醫療業,tpex,2025-09-30
1830,6763,綠界科技*,數位雲端類,tpex,2025-09-30
1831,6764,亞洲教育,其他,emerging,2025-09-30
1832,6767,台微醫,生技醫療業,tpex,2025-09-30
1833,6768,志強-KY,運動休閒,twse,2025-09-30
1834,6770,力積電,半導體業,twse,2025-09-30
1837,6771,平和環保-創,綠能環保,twse,2025-09-30
1838,6775,穎台科技,光電業,emerging,2025-09-30
1840,6776,展碁國際,電子通路業,twse,2025-09-30
1841,6780,學習王,文化創意業,emerging,2025-09-30
1843,6781,AES-KY,電子零組件業,twse,2025-09-30
1975,6782,視陽,生技醫療業,twse,2025-09-30
2153,6784,天凱科技,通信網路業,emerging,2025-09-30
1976,6785,昱展新藥,生技醫療業,tpex,2025-09-30
2104,6786,芯測,半導體業,emerging,2025-09-30
2105,6787,晶瑞光,光電業,emerging,2025-09-30
2106,6788,華景電,半導體業,tpex,2025-09-30
2108,6789,采鈺,電子工業,twse,2025-09-30
2109,6790,永豐實,造紙工業,twse,2025-09-30
2110,6791,虎門科技,資訊服務業,tpex,2025-09-30
2112,6792,詠業,電子工業,twse,2025-09-30
2113,6793,天力離岸,其他,emerging,2025-09-30
2126,6794,向榮生技-創,化學生技醫療,twse,2025-09-30
2118,6796,晉弘,生技醫療業,twse,2025-09-30
2119,6797,圓點奈米,生技醫療業,emerging,2025-09-30
2120,6798,展逸,運動休閒,emerging,2025-09-30
2122,6799,來頡,電子工業,twse,2025-09-30
2123,6803,崑鼎,綠能環保類,tpex,2025-09-30
2124,6804,明係,運動休閒類,tpex,2025-09-30
2125,6805,富世達,電子工業,twse,2025-09-30
2102,6806,森崴能源,綠能環保,twse,2025-09-30
2101,6807,峰源-KY,居家生活,twse,2025-09-30
2100,6808,三鼎生技,生技醫療業,emerging,2025-09-30
2079,6810,新穎生醫,生技醫療業,emerging,2025-09-30
2080,6811,宏碁資訊,數位雲端類,tpex,2025-09-30
2081,6812,梭特,光電業,emerging,2025-09-30
307,6813,富動科,電腦及週邊設備業,emerging,2024-06-13
2082,6814,路迦生醫,生技醫療業,emerging,2025-09-30
2083,6815,晶鑽生醫,生技醫療業,emerging,2025-09-30
2084,6816,捷智商訊,資訊服務業,emerging,2025-09-30
2085,6817,溫士頓,生技醫療業,emerging,2025-09-30
2086,6818,連騰,通信網路業,emerging,2025-09-30
2087,6819,眾智,半導體業,emerging,2025-09-30
2088,6820,連訊,通信網路業,emerging,2025-09-30
2089,6821,聯寶,電子零組件業,tpex,2025-09-30
2090,6823,濾能,半導體業,tpex,2025-09-30
2091,6825,和暢科技,電腦及週邊設備業,emerging,2025-09-30
2092,6826,和淞,其他電子業,emerging,2025-09-30
2093,6827,巨生醫,生技醫療業,emerging,2025-09-30
2094,6829,千附精密,半導體業,tpex,2025-09-30
2096,6830,汎銓,電子工業,twse,2025-09-30
2097,6831,邁科,電腦及週邊設備業,emerging,2025-09-30
2098,6832,金鼎科,其他,emerging,2025-09-30
2099,6833,太康精密,電子零組件業,emerging,2025-09-30
2127,6834,天二科技,電子零組件業,twse,2025-09-30
2129,6835,圓裕,電子零組件業,twse,2025-09-30
2157,6838,台新藥,生技醫療業,twse,2025-09-30
2158,6839,開陽能源,綠能環保,emerging,2025-09-30
2159,6840,東研信超,其他電子類,tpex,2025-09-30
2160,6841,長佳智能,生技醫療業,tpex,2025-09-30
2161,6842,一元素,半導體業,emerging,2025-09-30
2162,6843,進典,電機機械,tpex,2025-09-30
2163,6844,諾貝兒,生技醫療業,tpex,2025-09-30
2164,6846,綠茵,食品工業,tpex,2025-09-30
2165,6847,普瑞博,生技醫療業,emerging,2025-09-30
2167,6848,拉法醫,生技醫療業,emerging,2025-09-30
2178,6849,奇鼎科技,其他電子業,emerging,2025-09-30
2168,6850,光鼎生技,生技醫療業,emerging,2025-09-30
2171,6854,錼創科技-KY創,電子工業,twse,2025-09-30
2172,6855,數泓科,其他電子類,tpex,2025-09-30
2173,6856,鑫傳,文化創意業,tpex,2025-09-30
2174,6857,宏碁智醫,生技醫療業,emerging,2025-09-30
2175,6858,愛比科技,電腦及週邊設備業,emerging,2025-09-30
2176,6859,伯特光,光電業,tpex,2025-09-30
2177,6861,睿生光電,化學生技醫療,twse,2025-09-30
2166,6862,三集瑞-KY,電子工業,twse,2025-09-30
2140,6863,永道-KY,通信網路業,twse,2025-09-30
2131,6864,元樟生技,生技醫療業,emerging,2025-09-30
2132,6865,偉康科技,數位雲端類,tpex,2025-09-30
2133,6867,坦德科技,光電業,emerging,2025-09-30
2134,6868,采威國際,資訊服務業,emerging,2025-09-30
2135,6869,雲豹能源,綠能環保,twse,2025-09-30
2136,6870,騰雲,數位雲端類,tpex,2025-09-30
2137,6872,浩宇生醫,生技醫療業,tpex,2025-09-30
2138,6873,泓德能源,綠能環保,twse,2025-09-30
2139,6874,倍力,資訊服務業,tpex,2025-09-30
2141,6875,國邑*,生技醫療業,tpex,2025-09-30
2152,6876,朗齊生醫*,生技醫療業,emerging,2025-09-30
2142,6877,鏵友益,其他電子類,tpex,2025-09-30
2143,6878,歐付寶,金融業,emerging,2025-09-30
2144,6879,大江基因,生技醫療業,emerging,2025-09-30
2145,6881,潤德,其他,tpex,2025-09-30
2146,6882,甲尚,資訊服務業,emerging,2025-09-30
2147,6883,微電能源,綠能環保,emerging,2025-09-30
2148,6884,海柏特,資訊服務業,emerging,2025-09-30
2150,6885,全福生技,生技醫療業,twse,2025-09-30
2151,6886,遠東生技,食品工業,emerging,2025-09-30
2078,6887,寶綠特-KY,綠能環保,twse,2025-09-30
2077,6890,來億-KY,運動休閒,twse,2025-09-30
2076,6891,樂迦再生,生技醫療業,emerging,2025-09-30
2025,6892,台寶生醫,生技醫療業,emerging,2025-09-30
2002,6894,衛司特,綠能環保類,tpex,2025-09-30
2003,6895,宏碩系統,半導體業,tpex,2025-09-30
2004,6898,程曦資訊,資訊服務業,emerging,2025-09-30
2005,6899,創為精密,光電業,tpex,2025-09-30
2006,6901,鑽石投資,其他,twse,2025-09-30
2007,6902,GOGOLOOK,數位雲端,twse,2025-09-30
2008,6903,巨漢,其他電子類,tpex,2025-09-30
2009,6904,伯鑫,其他,tpex,2025-09-30
2010,6906,現觀科,數位雲端,twse,2025-09-30
2011,6908,宏碁遊戲,電子通路業,emerging,2025-09-30
2024,6909,創控,電子工業,twse,2025-09-30
2014,6910,德鴻,數位雲端,emerging,2025-09-30
2015,6911,群運,其他,emerging,2025-09-30
2016,6912,益鈞環科*,綠能環保,emerging,2025-09-30
2017,6913,鴻呈,電子零組件業,tpex,2025-09-30
2018,6914,阜爾運通,其他,twse,2025-09-30
2019,6915,美強光,電子零組件業,emerging,2025-09-30
2021,6916,華凌,電子工業,twse,2025-09-30
2022,6917,竟天,生技醫療業,emerging,2025-09-30
2023,6918,愛派司,化學生技醫療,twse,2025-09-30
2000,6919,康霈*,化學生技醫療,twse,2025-09-30
1998,6920,恆勁科技,半導體業,emerging,2025-09-30
1977,6922,宸曜,電腦及週邊設備業,tpex,2025-09-30
1978,6923,中台,綠能環保,twse,2025-09-30
1981,6924,榮惠-KY創,電子零組件業,twse,2025-09-30
1982,6925,意藍,數位雲端類,tpex,2025-09-30
1983,6926,聖安生醫,生技醫療業,emerging,2025-09-30
1984,6927,聯合聚晶,半導體業,emerging,2025-09-30
1986,6928,攸泰科技,電腦及週邊設備業,twse,2025-09-30
1987,6929,佑全,生技醫療業,tpex,2025-09-30
1989,6931,青松健康,生技醫療業,twse,2025-09-30
1990,6932,水星生醫*,生技醫療業,emerging,2025-09-30
1992,6933,AMAX-KY,電腦及週邊設備業,twse,2025-09-30
1993,6934,心誠鎂,生技醫療業,emerging,2025-09-30
1994,6935,王子製藥,食品工業,emerging,2025-09-30
