,stock_id,stock_name,industry_category,list_type,list_date,raw
849,6409,旭隼,電子工業,twse,2025-09-30,"{'industry_category': '電子工業', 'stock_id': '6409', 'stock_name': '旭隼', 'type': 'twse', 'date': '2025-09-30'}"
850,6411,晶焱,半導體業,tpex,2025-09-30,"{'industry_category': '半導體業', 'stock_id': '6411', 'stock_name': '晶焱', 'type': 'tpex', 'date': '2025-09-30'}"
851,6412,群電,電子工業,twse,2025-09-30,"{'industry_category': '電子工業', 'stock_id': '6412', 'stock_name': '群電', 'type': 'twse', 'date': '2025-09-30'}"
852,6412,群電,電子零組件業,twse,2025-09-30,"{'industry_category': '電子零組件業', 'stock_id': '6412', 'stock_name': '群電', 'type': 'twse', 'date': '2025-09-30'}"
853,6414,樺漢,電子工業,twse,2025-09-30,"{'industry_category': '電子工業', 'stock_id': '6414', 'stock_name': '樺漢', 'type': 'twse', 'date': '2025-09-30'}"
854,6414,樺漢,電腦及週邊設備業,twse,2025-09-30,"{'industry_category': '電腦及週邊設備業', 'stock_id': '6414', 'stock_name': '樺漢', 'type': 'twse', 'date': '2025-09-30'}"
855,6415,矽力*-KY,半導體業,twse,2025-09-30,"{'industry_category': '半導體業', 'stock_id': '6415', 'stock_name': '矽力*-KY', 'type': 'twse', 'date': '2025-09-30'}"
856,6415,矽力*-KY,電子工業,twse,2025-09-30,"{'industry_category': '電子工業', 'stock_id': '6415', 'stock_name': '矽力*-KY', 'type': 'twse', 'date': '2025-09-30'}"
857,6416,瑞祺電通,通信網路業,twse,2025-09-30,"{'industry_category': '通信網路業', 'stock_id': '6416', 'stock_name': '瑞祺電通', 'type': 'twse', 'date': '2025-09-30'}"
858,6416,瑞祺電通,電子工業,twse,2025-09-30,"{'industry_category': '電子工業', 'stock_id': '6416', 'stock_name': '瑞祺電通', 'type': 'twse', 'date': '2025-09-30'}"
859,6417,韋僑,通信網路業,tpex,2025-09-30,"{'industry_category': '通信網路業', 'stock_id': '6417', 'stock_name': '韋僑', 'type': 'tpex', 'date': '2025-09-30'}"
860,6409,旭隼,其他電子業,twse,2025-09-30,"{'industry_category': '其他電子業', 'stock_id': '6409', 'stock_name': '旭隼', 'type': 'twse', 'date': '2025-09-30'}"
861,6418,詠昇,電子零組件業,tpex,2025-09-30,"{'industry_category': '電子零組件業', 'stock_id': '6418', 'stock_name': '詠昇', 'type': 'tpex', 'date': '2025-09-30'}"
862,6423,億而得-創,創新板股票,twse,2025-09-30,"{'industry_category': '創新板股票', 'stock_id': '6423', 'stock_name': '億而得-創', 'type': 'twse', 'date': '2025-09-30'}"
863,6423,億而得-創,半導體業,twse,2025-09-30,"{'industry_category': '半導體業', 'stock_id': '6423', 'stock_name': '億而得-創', 'type': 'twse', 'date': '2025-09-30'}"
864,6423,億而得-創,電子工業,twse,2025-09-30,"{'industry_category': '電子工業', 'stock_id': '6423', 'stock_name': '億而得-創', 'type': 'twse', 'date': '2025-09-30'}"
865,6425,易發,電機機械,tpex,2025-09-30,"{'industry_category': '電機機械', 'stock_id': '6425', 'stock_name': '易發', 'type': 'tpex', 'date': '2025-09-30'}"
866,6426,統新,通信網路業,twse,2025-09-30,"{'industry_category': '通信網路業', 'stock_id': '6426', 'stock_name': '統新', 'type': 'twse', 'date': '2025-09-30'}"
867,6209,今國光,光電業,twse,2025-09-30,"{'industry_category': '光電業', 'stock_id': '6209', 'stock_name': '今國光', 'type': 'twse', 'date': '2025-09-30'}"
868,6426,統新,電子工業,twse,2025-09-30,"{'industry_category': '電子工業', 'stock_id': '6426', 'stock_name': '統新', 'type': 'twse', 'date': '2025-09-30'}"
869,6428,台灣淘米,文化創意業,emerging,2025-09-30,"{'industry_category': '文化創意業', 'stock_id': '6428', 'stock_name': '台灣淘米', 'type': 'emerging', 'date': '2025-09-30'}"
870,6431,光麗-KY,化學生技醫療,twse,2025-09-30,"{'industry_category': '化學生技醫療', 'stock_id': '6431', 'stock_name': '光麗-KY', 'type': 'twse', 'date': '2025-09-30'}"
871,6431,光麗-KY,生技醫療業,twse,2025-09-30,"{'industry_category': '生技醫療業', 'stock_id': '6431', 'stock_name': '光麗-KY', 'type': 'twse', 'date': '2025-09-30'}"
872,6269,台郡,電子工業,twse,2025-09-30,"{'industry_category': '電子工業', 'stock_id': '6269', 'stock_name': '台郡', 'type': 'twse', 'date': '2025-09-30'}"
873,6419,京晨科,光電業,tpex,2025-09-30,"{'industry_category': '光電業', 'stock_id': '6419', 'stock_name': '京晨科', 'type': 'tpex', 'date': '2025-09-30'}"
874,6407,相互,電子零組件業,emerging,2025-09-30,"{'industry_category': '電子零組件業', 'stock_id': '6407', 'stock_name': '相互', 'type': 'emerging', 'date': '2025-09-30'}"
875,6405,悅城,電子工業,twse,2025-09-30,"{'industry_category': '電子工業', 'stock_id': '6405', 'stock_name': '悅城', 'type': 'twse', 'date': '2025-09-30'}"
876,6269,台郡,電子零組件業,twse,2025-09-30,"{'industry_category': '電子零組件業', 'stock_id': '6269', 'stock_name': '台郡', 'type': 'twse', 'date': '2025-09-30'}"
877,6277,宏正,電腦及週邊設備業,twse,2025-09-30,"{'industry_category': '電腦及週邊設備業', 'stock_id': '6277', 'stock_name': '宏正', 'type': 'twse', 'date': '2025-09-30'}"
878,6275,元山,電子零組件業,tpex,2025-09-30,"{'industry_category': '電子零組件業', 'stock_id': '6275', 'stock_name': '元山', 'type': 'tpex', 'date': '2025-09-30'}"
879,6278,台表科,光電業,twse,2025-09-30,"{'industry_category': '光電業', 'stock_id': '6278', 'stock_name': '台表科', 'type': 'twse', 'date': '2025-09-30'}"
880,6278,台表科,電子工業,twse,2025-09-30,"{'industry_category': '電子工業', 'stock_id': '6278', 'stock_name': '台表科', 'type': 'twse', 'date': '2025-09-30'}"
881,6279,胡連,電子零組件業,tpex,2025-09-30,"{'industry_category': '電子零組件業', 'stock_id': '6279', 'stock_name': '胡連', 'type': 'tpex', 'date': '2025-09-30'}"
882,6281,全國電,電子工業,twse,2025-09-30,"{'industry_category': '電子工業', 'stock_id': '6281', 'stock_name': '全國電', 'type': 'twse', 'date': '2025-09-30'}"
883,6274,台燿,電子零組件業,tpex,2025-09-30,"{'industry_category': '電子零組件業', 'stock_id': '6274', 'stock_name': '台燿', 'type': 'tpex', 'date': '2025-09-30'}"
884,6281,全國電,電子通路業,twse,2025-09-30,"{'industry_category': '電子通路業', 'stock_id': '6281', 'stock_name': '全國電', 'type': 'twse', 'date': '2025-09-30'}"
885,6282,康舒,電子工業,twse,2025-09-30,"{'industry_category': '電子工業', 'stock_id': '6282', 'stock_name': '康舒', 'type': 'twse', 'date': '2025-09-30'}"
886,6282,康舒,電子零組件業,twse,2025-09-30,"{'industry_category': '電子零組件業', 'stock_id': '6282', 'stock_name': '康舒', 'type': 'twse', 'date': '2025-09-30'}"
887,6283,淳安,其他電子業,twse,2025-09-30,"{'industry_category': '其他電子業', 'stock_id': '6283', 'stock_name': '淳安', 'type': 'twse', 'date': '2025-09-30'}"
888,6283,淳安,電子工業,twse,2025-09-30,"{'industry_category': '電子工業', 'stock_id': '6283', 'stock_name': '淳安', 'type': 'twse', 'date': '2025-09-30'}"
889,6284,佳邦,電子零組件業,tpex,2025-09-30,"{'industry_category': '電子零組件業', 'stock_id': '6284', 'stock_name': '佳邦', 'type': 'tpex', 'date': '2025-09-30'}"
890,6285,啟碁,通信網路業,twse,2025-09-30,"{'industry_category': '通信網路業', 'stock_id': '6285', 'stock_name': '啟碁', 'type': 'twse', 'date': '2025-09-30'}"
891,6285,啟碁,電子工業,twse,2025-09-30,"{'industry_category': '電子工業', 'stock_id': '6285', 'stock_name': '啟碁', 'type': 'twse', 'date': '2025-09-30'}"
892,6272,驊陞,電子零組件業,emerging,2025-09-30,"{'industry_category': '電子零組件業', 'stock_id': '6272', 'stock_name': '驊陞', 'type': 'emerging', 'date': '2025-09-30'}"
893,6271,同欣電,電子工業,twse,2025-09-30,"{'industry_category': '電子工業', 'stock_id': '6271', 'stock_name': '同欣電', 'type': 'twse', 'date': '2025-09-30'}"
894,6271,同欣電,半導體業,twse,2025-09-30,"{'industry_category': '半導體業', 'stock_id': '6271', 'stock_name': '同欣電', 'type': 'twse', 'date': '2025-09-30'}"
895,6290,良維,電子零組件業,tpex,2025-09-30,"{'industry_category': '電子零組件業', 'stock_id': '6290', 'stock_name': '良維', 'type': 'tpex', 'date': '2025-09-30'}"
896,6291,沛亨,半導體業,tpex,2025-09-30,"{'industry_category': '半導體業', 'stock_id': '6291', 'stock_name': '沛亨', 'type': 'tpex', 'date': '2025-09-30'}"
897,6292,迅德,電子零組件業,tpex,2025-09-30,"{'industry_category': '電子零組件業', 'stock_id': '6292', 'stock_name': '迅德', 'type': 'tpex', 'date': '2025-09-30'}"
898,6270,倍微,電子通路業,tpex,2025-09-30,"{'industry_category': '電子通路業', 'stock_id': '6270', 'stock_name': '倍微', 'type': 'tpex', 'date': '2025-09-30'}"
899,6294,智基,文化創意業,tpex,2025-09-30,"{'industry_category': '文化創意業', 'stock_id': '6294', 'stock_name': '智基', 'type': 'tpex', 'date': '2025-09-30'}"
900,6403,群登,通信網路業,emerging,2025-09-30,"{'industry_category': '通信網路業', 'stock_id': '6403', 'stock_name': '群登', 'type': 'emerging', 'date': '2025-09-30'}"
901,6405,悅城,光電業,twse,2025-09-30,"{'industry_category': '光電業', 'stock_id': '6405', 'stock_name': '悅城', 'type': 'twse', 'date': '2025-09-30'}"
902,6266,泰詠,電子零組件業,tpex,2025-09-30,"{'industry_category': '電子零組件業', 'stock_id': '6266', 'stock_name': '泰詠', 'type': 'tpex', 'date': '2025-09-30'}"
903,6491,晶碩,化學生技醫療,twse,2025-09-30,"{'industry_category': '化學生技醫療', 'stock_id': '6491', 'stock_name': '晶碩', 'type': 'twse', 'date': '2025-09-30'}"
904,6432,今展科,電子零組件業,tpex,2025-09-30,"{'industry_category': '電子零組件業', 'stock_id': '6432', 'stock_name': '今展科', 'type': 'tpex', 'date': '2025-09-30'}"
905,6435,大中,半導體業,tpex,2025-09-30,"{'industry_category': '半導體業', 'stock_id': '6435', 'stock_name': '大中', 'type': 'tpex', 'date': '2025-09-30'}"
906,6467,泰合,生技醫療業,emerging,2025-09-30,"{'industry_category': '生技醫療業', 'stock_id': '6467', 'stock_name': '泰合', 'type': 'emerging', 'date': '2025-09-30'}"
907,6469,大樹,生技醫療業,tpex,2025-09-30,"{'industry_category': '生技醫療業', 'stock_id': '6469', 'stock_name': '大樹', 'type': 'tpex', 'date': '2025-09-30'}"
908,6470,宇智,通信網路業,tpex,2025-09-30,"{'industry_category': '通信網路業', 'stock_id': '6470', 'stock_name': '宇智', 'type': 'tpex', 'date': '2025-09-30'}"
909,6244,茂迪,光電業,tpex,2025-09-30,"{'industry_category': '光電業', 'stock_id': '6244', 'stock_name': '茂迪', 'type': 'tpex', 'date': '2025-09-30'}"
910,6472,保瑞,化學生技醫療,twse,2025-09-30,"{'industry_category': '化學生技醫療', 'stock_id': '6472', 'stock_name': '保瑞', 'type': 'twse', 'date': '2025-09-30'}"
911,6472,保瑞,生技醫療業,twse,2025-09-30,"{'industry_category': '生技醫療業', 'stock_id': '6472', 'stock_name': '保瑞', 'type': 'twse', 'date': '2025-09-30'}"
912,6243,迅杰,電子工業,twse,2025-09-30,"{'industry_category': '電子工業', 'stock_id': '6243', 'stock_name': '迅杰', 'type': 'twse', 'date': '2025-09-30'}"
913,6243,迅杰,半導體業,twse,2025-09-30,"{'industry_category': '半導體業', 'stock_id': '6243', 'stock_name': '迅杰', 'type': 'twse', 'date': '2025-09-30'}"
914,6242,立康,生技醫療業,tpex,2025-09-30,"{'industry_category': '生技醫療業', 'stock_id': '6242', 'stock_name': '立康', 'type': 'tpex', 'date': '2025-09-30'}"
915,6473,美賣*,數位雲端,emerging,2025-09-30,"{'industry_category': '數位雲端', 'stock_id': '6473', 'stock_name': '美賣*', 'type': 'emerging', 'date': '2025-09-30'}"
916,6241,易通展,通信網路業,tpex,2025-09-30,"{'industry_category': '通信網路業', 'stock_id': '6241', 'stock_name': '易通展', 'type': 'tpex', 'date': '2025-09-30'}"
917,6245,立端,通信網路業,tpex,2025-09-30,"{'industry_category': '通信網路業', 'stock_id': '6245', 'stock_name': '立端', 'type': 'tpex', 'date': '2025-09-30'}"
918,6240,松崗,資訊服務業,tpex,2025-09-30,"{'industry_category': '資訊服務業', 'stock_id': '6240', 'stock_name': '松崗', 'type': 'tpex', 'date': '2025-09-30'}"
919,6477,安集,光電業,twse,2025-09-30,"{'industry_category': '光電業', 'stock_id': '6477', 'stock_name': '安集', 'type': 'twse', 'date': '2025-09-30'}"
920,6239,力成,電子工業,twse,2025-09-30,"{'industry_category': '電子工業', 'stock_id': '6239', 'stock_name': '力成', 'type': 'twse', 'date': '2025-09-30'}"
921,6477,安集,電子工業,twse,2025-09-30,"{'industry_category': '電子工業', 'stock_id': '6477', 'stock_name': '安集', 'type': 'twse', 'date': '2025-09-30'}"
922,6239,力成,半導體業,twse,2025-09-30,"{'industry_category': '半導體業', 'stock_id': '6239', 'stock_name': '力成', 'type': 'twse', 'date': '2025-09-30'}"
923,6482,弘煜科,文化創意業,tpex,2025-09-30,"{'industry_category': '文化創意業', 'stock_id': '6482', 'stock_name': '弘煜科', 'type': 'tpex', 'date': '2025-09-30'}"
924,6483,原創生醫,生技醫療業,emerging,2025-09-30,"{'industry_category': '生技醫療業', 'stock_id': '6483', 'stock_name': '原創生醫', 'type': 'emerging', 'date': '2025-09-30'}"
925,6485,點序,半導體業,tpex,2025-09-30,"{'industry_category': '半導體業', 'stock_id': '6485', 'stock_name': '點序', 'type': 'tpex', 'date': '2025-09-30'}"
926,6486,互動,通信網路業,tpex,2025-09-30,"{'industry_category': '通信網路業', 'stock_id': '6486', 'stock_name': '互動', 'type': 'tpex', 'date': '2025-09-30'}"
927,6237,驊訊,半導體業,tpex,2025-09-30,"{'industry_category': '半導體業', 'stock_id': '6237', 'stock_name': '驊訊', 'type': 'tpex', 'date': '2025-09-30'}"
928,6488,環球晶,半導體業,tpex,2025-09-30,"{'industry_category': '半導體業', 'stock_id': '6488', 'stock_name': '環球晶', 'type': 'tpex', 'date': '2025-09-30'}"
929,6236,中湛,其他,tpex,2025-09-30,"{'industry_category': '其他', 'stock_id': '6236', 'stock_name': '中湛', 'type': 'tpex', 'date': '2025-09-30'}"
930,6474,華豫寧,電子通路業,emerging,2025-09-30,"{'industry_category': '電子通路業', 'stock_id': '6474', 'stock_name': '華豫寧', 'type': 'emerging', 'date': '2025-09-30'}"
931,6465,威潤,通信網路業,tpex,2025-09-30,"{'industry_category': '通信網路業', 'stock_id': '6465', 'stock_name': '威潤', 'type': 'tpex', 'date': '2025-09-30'}"
932,6246,臺龍,光電業,tpex,2025-09-30,"{'industry_category': '光電業', 'stock_id': '6246', 'stock_name': '臺龍', 'type': 'tpex', 'date': '2025-09-30'}"
933,6464,台數科,其他,twse,2025-09-30,"{'industry_category': '其他', 'stock_id': '6464', 'stock_name': '台數科', 'type': 'twse', 'date': '2025-09-30'}"
934,6265,方土昶,電子通路業,tpex,2025-09-30,"{'industry_category': '電子通路業', 'stock_id': '6265', 'stock_name': '方土昶', 'type': 'tpex', 'date': '2025-09-30'}"
935,6438,迅得,其他電子業,twse,2025-09-30,"{'industry_category': '其他電子業', 'stock_id': '6438', 'stock_name': '迅得', 'type': 'twse', 'date': '2025-09-30'}"
936,6264,富裔,建材營造,tpex,2025-09-30,"{'industry_category': '建材營造', 'stock_id': '6264', 'stock_name': '富裔', 'type': 'tpex', 'date': '2025-09-30'}"
937,6438,迅得,電子工業,twse,2025-09-30,"{'industry_category': '電子工業', 'stock_id': '6438', 'stock_name': '迅得', 'type': 'twse', 'date': '2025-09-30'}"
938,6263,普萊德,通信網路業,tpex,2025-09-30,"{'industry_category': '通信網路業', 'stock_id': '6263', 'stock_name': '普萊德', 'type': 'tpex', 'date': '2025-09-30'}"
939,6261,久元,半導體業,tpex,2025-09-30,"{'industry_category': '半導體業', 'stock_id': '6261', 'stock_name': '久元', 'type': 'tpex', 'date': '2025-09-30'}"
940,6441,廣錠,電腦及週邊設備業,tpex,2025-09-30,"{'industry_category': '電腦及週邊設備業', 'stock_id': '6441', 'stock_name': '廣錠', 'type': 'tpex', 'date': '2025-09-30'}"
941,6259,百徽,電子零組件業,tpex,2025-09-30,"{'industry_category': '電子零組件業', 'stock_id': '6259', 'stock_name': '百徽', 'type': 'tpex', 'date': '2025-09-30'}"
942,6442,光聖,通信網路業,twse,2025-09-30,"{'industry_category': '通信網路業', 'stock_id': '6442', 'stock_name': '光聖', 'type': 'twse', 'date': '2025-09-30'}"
943,6442,光聖,電子工業,twse,2025-09-30,"{'industry_category': '電子工業', 'stock_id': '6442', 'stock_name': '光聖', 'type': 'twse', 'date': '2025-09-30'}"
944,6257,矽格,電子工業,twse,2025-09-30,"{'industry_category': '電子工業', 'stock_id': '6257', 'stock_name': '矽格', 'type': 'twse', 'date': '2025-09-30'}"
945,6443,元晶,光電業,twse,2025-09-30,"{'industry_category': '光電業', 'stock_id': '6443', 'stock_name': '元晶', 'type': 'twse', 'date': '2025-09-30'}"
946,6443,元晶,電子工業,twse,2025-09-30,"{'industry_category': '電子工業', 'stock_id': '6443', 'stock_name': '元晶', 'type': 'twse', 'date': '2025-09-30'}"
947,6446,藥華藥,化學生技醫療,twse,2025-09-30,"{'industry_category': '化學生技醫療', 'stock_id': '6446', 'stock_name': '藥華藥', 'type': 'twse', 'date': '2025-09-30'}"
948,6446,藥華藥,生技醫療業,twse,2025-09-30,"{'industry_category': '生技醫療業', 'stock_id': '6446', 'stock_name': '藥華藥', 'type': 'twse', 'date': '2025-09-30'}"
949,6257,矽格,半導體業,twse,2025-09-30,"{'industry_category': '半導體業', 'stock_id': '6257', 'stock_name': '矽格', 'type': 'twse', 'date': '2025-09-30'}"
950,6449,鈺邦,電子工業,twse,2025-09-30,"{'industry_category': '電子工業', 'stock_id': '6449', 'stock_name': '鈺邦', 'type': 'twse', 'date': '2025-09-30'}"
951,6449,鈺邦,電子零組件業,twse,2025-09-30,"{'industry_category': '電子零組件業', 'stock_id': '6449', 'stock_name': '鈺邦', 'type': 'twse', 'date': '2025-09-30'}"
952,6451,訊芯-KY,半導體業,twse,2025-09-30,"{'industry_category': '半導體業', 'stock_id': '6451', 'stock_name': '訊芯-KY', 'type': 'twse', 'date': '2025-09-30'}"
953,6451,訊芯-KY,電子工業,twse,2025-09-30,"{'industry_category': '電子工業', 'stock_id': '6451', 'stock_name': '訊芯-KY', 'type': 'twse', 'date': '2025-09-30'}"
